CompanyID,CompanyName,Industry,Region,Revenue_WMA,Revenue_std,Revenue_cv,Revenue_slope,ProfitMargin_WMA,ProfitMargin_std,ProfitMargin_cv,ProfitMargin_slope,MarketCap_WMA,MarketCap_std,MarketCap_cv,MarketCap_slope,GrowthRate_WMA,GrowthRate_std,GrowthRate_cv,GrowthRate_slope,ESG_Overall_WMA,ESG_Overall_std,ESG_Overall_cv,ESG_Overall_slope,PriceToSales,NetIncome,PriceToEarnings,Risk-AdjustedGrowth,Earnings-to-Growth,ESG_Signal-to-Noise,TARGET_SCORE
598,Company_598,Utilities,North America,1223.03,85.4,0.07,-30.86,14.67,0.66,0.04,-0.35,2017.57,608.17,0.3,-290.41,1.11,9.57,8.65,1.21,49.65,0.29,0.01,0.1,1.65,179.42,11.25,0.12,96.95,10.0,42.17
599,Company_599,Transportation,Latin America,273.85,71.91,0.26,-42.46,-1.02,1.58,-1.55,0.99,834.7,729.9,0.87,-444.9,-10.78,7.49,-0.69,3.12,57.25,1.41,0.02,0.5,3.05,-2.79,-298.83,-1.44,207.63,25.0,51.49
600,Company_600,Technology,Africa,5514.21,514.68,0.09,319.34,6.88,3.24,0.47,-1.62,11889.71,6274.18,0.53,-603.55,6.55,3.51,0.54,1.12,59.15,1.0,0.02,0.61,2.16,379.38,31.34,1.87,16.79,30.5,57.09
601,Company_601,Retail,Asia,717.79,30.35,0.04,14.69,-0.03,1.59,-59.55,-0.52,1221.97,793.23,0.65,51.11,3.45,4.17,1.21,0.4,73.07,1.1,0.02,0.61,1.7,-0.22,-5674.69,0.83,-6858.97,30.5,27.68
602,Company_602,Technology,North America,9808.09,1352.17,0.14,843.97,9.74,1.41,0.14,-0.75,23218.06,5071.69,0.22,2076.09,10.24,4.36,0.43,-0.18,67.41,1.29,0.02,0.71,2.37,955.31,24.3,2.35,10.35,35.5,56.52
603,Company_603,Utilities,North America,862.97,67.87,0.08,-14.39,12.44,0.65,0.05,0.3,1105.95,188.91,0.17,118.27,-4.15,9.03,-2.17,-2.21,55.73,1.43,0.03,0.83,1.28,107.35,10.3,-0.46,-22.42,27.67,36.69
604,Company_604,Retail,Latin America,895.1,51.93,0.06,26.07,15.29,2.42,0.16,-1.52,1940.29,912.06,0.47,-443.03,2.89,6.47,2.24,0.01,59.78,2.37,0.04,1.44,2.17,136.86,14.18,0.45,31.74,36.0,68.82
605,Company_605,Energy,Oceania,14488.73,670.24,0.05,-370.16,35.63,5.12,0.14,-2.53,77241.68,16178.74,0.21,-3641.43,-1.37,6.63,-4.85,-2.32,43.29,1.6,0.04,0.97,5.33,5162.33,14.96,-0.21,-72.41,24.25,50.0
606,Company_606,Transportation,Europe,4075.08,931.84,0.23,572.97,2.84,2.05,0.72,0.54,2420.59,2890.98,1.19,-1319.54,15.37,12.11,0.79,-2.26,49.06,1.02,0.02,0.42,0.59,115.73,20.92,1.27,16.48,21.0,34.17
607,Company_607,Healthcare,Europe,45036.87,9747.3,0.22,6144.53,24.85,1.79,0.07,-0.41,221517.29,60724.04,0.27,25808.02,15.14,5.69,0.38,-1.38,87.98,0.68,0.01,-0.21,4.92,11191.66,19.79,2.66,7.44,-21.0,50.0
608,Company_608,Finance,Latin America,9371.41,490.19,0.05,-206.41,17.29,1.5,0.09,0.73,19513.59,5626.9,0.29,1309.04,-2.01,6.32,-3.15,0.47,60.15,1.06,0.02,0.64,2.08,1620.32,12.04,-0.32,-37.87,32.0,50.0
609,Company_609,Manufacturing,Latin America,5916.77,343.08,0.06,83.08,12.87,4.51,0.35,2.77,12382.98,5248.27,0.42,2345.79,0.13,9.15,72.23,-4.73,39.45,0.56,0.01,-0.07,2.09,761.49,16.26,0.01,1144.56,-7.0,55.47
610,Company_610,Technology,Europe,6794.66,749.11,0.11,444.24,20.41,3.99,0.2,-2.41,39269.98,7083.13,0.18,3346.74,7.65,8.35,1.09,-1.34,92.85,1.14,0.01,0.7,5.78,1386.79,28.32,0.92,30.91,70.0,87.23
611,Company_611,Energy,Latin America,16756.18,3011.41,0.18,1879.41,24.94,1.81,0.07,0.96,63548.38,18826.74,0.3,8286.9,14.08,4.71,0.33,-0.12,28.65,0.45,0.02,-0.25,3.79,4178.99,15.21,2.99,5.09,-12.5,50.0
612,Company_612,Utilities,Oceania,637.69,59.87,0.09,24.61,2.56,1.2,0.47,0.6,204.12,129.66,0.64,64.38,2.33,12.82,5.49,1.19,64.62,0.87,0.01,-0.36,0.32,16.32,12.5,0.18,68.8,-36.0,36.3
613,Company_613,Consumer Goods,North America,4058.49,621.85,0.15,378.41,23.09,1.82,0.08,0.89,20296.15,3925.48,0.19,2302.73,11.21,7.87,0.7,1.91,75.39,0.45,0.01,-0.16,5.0,937.11,21.66,1.42,15.21,-16.0,55.26
614,Company_614,Finance,Asia,6451.33,656.87,0.1,382.01,3.07,1.34,0.44,-0.28,3331.74,1557.82,0.47,246.0,8.08,6.16,0.76,0.66,81.83,0.96,0.01,0.53,0.52,198.06,16.82,1.31,12.82,53.0,30.98
615,Company_615,Transportation,Europe,1020.87,80.15,0.08,48.73,-7.99,3.41,-0.43,-1.33,2235.46,1069.29,0.48,-71.25,5.73,3.53,0.62,1.3,78.48,1.02,0.01,-0.36,2.19,-81.57,-27.41,1.62,-16.88,-36.0,20.22
616,Company_616,Retail,Middle East,1517.11,109.74,0.07,47.08,1.41,0.76,0.54,0.41,415.19,256.62,0.62,137.12,5.53,9.36,1.69,-0.19,40.62,2.64,0.07,1.62,0.27,21.39,19.41,0.59,32.85,23.14,31.69
617,Company_617,Healthcare,Asia,7431.93,1377.45,0.19,867.91,-4.71,3.74,-0.79,-2.08,23401.11,11377.94,0.49,5988.43,14.88,7.13,0.48,-3.39,62.53,1.71,0.03,0.97,3.15,-350.04,-66.85,2.09,-32.03,32.33,32.92
618,Company_618,Utilities,Latin America,913.85,62.29,0.07,27.55,19.43,1.99,0.1,1.03,2175.47,451.96,0.21,226.9,2.55,10.82,4.25,2.41,43.53,0.52,0.01,-0.29,2.38,177.56,12.25,0.24,51.99,-29.0,55.15
619,Company_619,Healthcare,Oceania,1012.49,60.37,0.06,-29.92,6.19,2.88,0.46,1.75,1265.23,699.12,0.55,422.41,-1.64,6.35,-3.87,-1.95,60.43,1.04,0.02,0.64,1.25,62.67,20.19,-0.26,-78.17,32.0,31.55
620,Company_620,Retail,Oceania,2676.27,506.33,0.19,303.04,5.73,1.22,0.21,0.77,2558.13,1623.51,0.63,840.91,14.31,7.59,0.53,4.22,57.74,0.72,0.01,-0.15,0.96,153.35,16.68,1.89,8.85,-15.0,28.73
621,Company_621,Transportation,North America,362.97,38.89,0.11,-23.44,5.61,2.25,0.4,1.0,237.42,95.13,0.4,10.5,-4.32,5.79,-1.34,-0.84,63.71,0.91,0.01,-0.4,0.65,20.36,11.66,-0.75,-15.63,-40.0,18.5
622,Company_622,Transportation,Latin America,1638.51,65.05,0.04,21.5,12.47,3.02,0.24,1.87,2283.51,376.1,0.16,209.95,3.16,4.7,1.49,0.9,27.77,2.44,0.09,1.52,1.39,204.32,11.18,0.67,16.62,16.89,40.81
623,Company_623,Consumer Goods,North America,927.23,120.86,0.13,75.07,7.29,0.88,0.12,-0.44,1152.27,277.57,0.24,44.0,8.27,6.23,0.75,-0.73,59.53,2.15,0.04,1.28,1.24,67.6,17.05,1.33,12.84,32.0,40.56
624,Company_624,Healthcare,Africa,2130.62,138.78,0.07,80.64,19.82,2.87,0.14,1.38,6792.37,2324.22,0.34,170.77,5.08,5.69,1.12,-2.19,53.29,2.07,0.04,1.21,3.19,422.29,16.08,0.89,18.02,30.25,59.2
625,Company_625,Energy,Middle East,5627.37,323.33,0.06,127.43,1.76,4.34,2.46,-1.29,9699.81,11357.09,1.17,1725.37,-0.14,7.17,-51.23,-0.48,38.95,1.79,0.05,0.79,1.72,99.04,97.94,-0.02,-5015.75,15.8,14.75
626,Company_626,Healthcare,Europe,8166.99,1857.64,0.23,1162.69,3.11,4.15,1.34,-2.51,3716.46,3856.73,1.04,-2379.84,15.84,7.79,0.49,1.08,72.33,1.45,0.02,0.79,0.46,253.99,14.63,2.03,7.2,39.5,30.05
627,Company_627,Transportation,Africa,721.75,72.7,0.1,43.67,11.19,1.41,0.13,-0.13,1121.39,391.07,0.35,-114.19,7.67,4.56,0.59,2.05,46.75,1.37,0.03,0.82,1.55,80.76,13.88,1.68,8.25,27.33,44.46
628,Company_628,Energy,Europe,4630.82,866.56,0.19,-537.39,13.09,3.78,0.29,2.24,7585.97,2531.54,0.33,1058.89,-9.48,4.15,-0.44,2.01,61.98,1.02,0.02,0.42,1.64,606.17,12.51,-2.28,-5.48,21.0,39.01
629,Company_629,Retail,Latin America,1893.37,270.92,0.14,167.45,10.75,1.67,0.16,0.4,3744.66,1724.53,0.46,724.05,10.93,6.4,0.59,-1.82,63.94,1.72,0.03,1.02,1.98,203.54,18.4,1.71,10.77,34.0,50.62
630,Company_630,Consumer Goods,Africa,718.27,19.57,0.03,3.82,8.61,1.51,0.18,-0.2,1250.38,278.43,0.22,47.22,-0.39,3.48,-8.86,-0.59,68.13,1.87,0.03,1.06,1.74,61.84,20.22,-0.11,-180.41,35.33,32.89
631,Company_631,Manufacturing,North America,907.19,137.89,0.15,70.7,5.45,1.99,0.36,1.04,943.51,492.18,0.52,287.92,12.59,14.16,1.12,5.14,36.69,2.99,0.08,1.76,1.04,49.44,19.08,0.89,21.46,22.0,37.9
632,Company_632,Transportation,Europe,2117.28,129.93,0.06,64.02,-4.64,1.71,-0.37,-1.02,8166.05,1975.93,0.24,172.6,3.41,7.83,2.29,-1.24,54.38,1.74,0.03,1.02,3.86,-98.24,-83.12,0.44,-190.86,34.0,42.4
633,Company_633,Utilities,Europe,337.5,25.26,0.07,14.55,12.25,1.97,0.16,0.64,487.69,175.26,0.36,28.9,4.61,5.46,1.18,-0.08,67.38,2.22,0.03,1.14,1.45,41.34,11.8,0.84,13.97,38.0,41.89
634,Company_634,Healthcare,Europe,1659.41,80.3,0.05,29.78,26.13,2.09,0.08,0.88,8039.28,1254.15,0.16,420.3,0.79,6.83,8.61,-2.89,50.32,2.04,0.04,1.11,4.84,433.6,18.54,0.12,160.29,27.75,77.42
635,Company_635,Transportation,Latin America,824.81,54.39,0.07,28.49,-0.09,3.3,-35.34,1.93,2048.53,1283.65,0.63,-545.02,4.99,5.79,1.16,1.21,44.53,2.15,0.05,1.24,2.48,-0.74,-2759.6,0.86,-3202.02,24.8,28.3
636,Company_636,Consumer Goods,Latin America,1098.31,35.45,0.03,19.76,-1.91,2.7,-1.41,1.7,1233.29,1283.82,1.04,-734.66,1.41,2.85,2.02,-1.15,59.17,0.94,0.02,0.56,1.12,-20.98,-58.79,0.49,-118.83,28.0,25.89
637,Company_637,Utilities,Oceania,926.91,137.18,0.15,82.03,14.13,0.5,0.04,-0.22,1568.49,238.98,0.15,131.81,10.6,7.67,0.72,0.78,56.86,1.05,0.02,0.63,1.69,130.97,11.98,1.38,8.67,31.5,43.27
638,Company_638,Healthcare,Oceania,7366.87,877.16,0.12,553.43,18.53,1.45,0.08,0.08,21780.43,3826.28,0.18,2122.1,8.51,3.48,0.41,-1.82,73.8,2.04,0.03,1.26,2.96,1365.08,15.96,2.45,6.52,42.0,63.33
639,Company_639,Healthcare,Latin America,2030.31,478.9,0.24,298.06,-2.27,1.15,-0.51,0.26,5148.37,1961.27,0.38,383.2,17.67,7.69,0.44,4.42,26.78,0.38,0.01,-0.06,2.54,-46.09,-111.71,2.3,-48.62,-6.0,25.92
640,Company_640,Finance,Africa,21197.11,919.34,0.04,528.26,13.13,0.63,0.05,0.14,36118.55,4478.92,0.12,-2386.46,4.39,10.49,2.39,-4.48,59.26,0.67,0.01,0.3,1.7,2783.18,12.98,0.42,31.01,30.0,56.36
641,Company_641,Manufacturing,Latin America,989.79,124.49,0.13,77.33,17.57,2.54,0.14,1.31,2712.67,1003.92,0.37,301.99,9.92,6.39,0.64,-2.46,50.87,1.47,0.03,0.56,2.74,173.91,15.6,1.55,10.05,18.67,50.0
642,Company_642,Retail,Europe,1948.31,230.91,0.12,-140.38,6.83,1.78,0.26,0.85,2398.43,452.28,0.19,276.43,-4.79,7.81,-1.63,-2.03,64.65,0.75,0.01,-0.08,1.23,133.07,18.02,-0.61,-29.39,-8.0,23.54
643,Company_643,Manufacturing,Asia,17420.39,725.41,0.04,189.85,4.72,4.0,0.85,-2.04,12525.18,10396.09,0.83,-5968.89,2.01,5.35,2.66,1.37,70.07,0.83,0.01,0.4,0.72,822.24,15.23,0.38,40.55,40.0,50.0
644,Company_644,Transportation,Africa,1473.91,116.12,0.08,58.15,13.55,3.26,0.24,-1.6,2579.43,1405.94,0.55,-679.75,4.67,9.77,2.09,1.96,32.99,2.26,0.07,1.36,1.75,199.71,12.92,0.48,27.02,19.43,47.68
645,Company_645,Finance,Middle East,17433.19,1065.41,0.06,569.5,7.36,1.62,0.22,-0.45,17096.23,7569.95,0.44,355.48,2.45,4.8,1.96,-2.57,41.1,1.15,0.03,0.3,0.98,1283.08,13.32,0.51,26.1,10.0,30.08
646,Company_646,Energy,Europe,100126.95,14865.33,0.15,9118.66,9.59,3.2,0.33,-0.67,154653.24,61297.46,0.4,22275.87,11.0,5.1,0.46,2.16,84.03,2.47,0.03,1.46,1.54,9602.17,16.11,2.16,7.47,48.67,40.65
647,Company_647,Energy,North America,6950.15,1174.96,0.17,-734.77,-1.26,2.23,-1.77,-0.24,17916.22,15909.73,0.89,2141.01,-9.89,5.49,-0.55,1.3,56.2,1.05,0.02,0.54,2.58,-87.57,-204.59,-1.8,113.57,27.0,50.01
648,Company_648,Utilities,Middle East,291.65,20.51,0.07,10.46,8.52,1.81,0.21,0.99,247.19,69.74,0.28,18.68,3.33,9.61,2.89,2.32,24.13,2.63,0.11,1.6,0.85,24.85,9.95,0.35,28.71,14.55,30.81
649,Company_649,Finance,Oceania,13156.39,1322.08,0.1,722.53,6.11,0.93,0.15,-0.1,13080.61,3625.45,0.28,1075.61,7.7,7.62,0.99,0.84,80.32,0.78,0.01,0.27,0.99,803.86,16.27,1.01,16.1,27.0,44.1
650,Company_650,Healthcare,Asia,2958.57,164.09,0.06,-95.03,28.55,1.42,0.05,0.25,12756.53,3809.24,0.3,-1435.55,-3.41,4.06,-1.19,-0.46,57.14,0.48,0.01,0.12,4.31,844.67,15.1,-0.84,-17.98,12.0,48.8
651,Company_651,Energy,Oceania,18535.28,2134.92,0.12,-1273.89,20.53,4.63,0.23,-1.61,47189.95,26880.19,0.57,-7208.41,-7.87,5.96,-0.76,-2.87,57.99,0.61,0.01,-0.2,2.55,3805.29,12.4,-1.32,-9.39,-20.0,42.26
652,Company_652,Finance,Latin America,5451.35,659.21,0.12,399.43,22.23,2.62,0.12,-1.34,18558.2,5768.9,0.31,1902.69,7.16,5.56,0.78,-2.52,43.4,1.04,0.02,-0.48,3.4,1211.84,15.31,1.29,11.89,-24.0,50.0
653,Company_653,Energy,North America,53.95,13.37,0.25,-8.44,21.97,5.59,0.25,2.3,192.29,70.76,0.37,-7.58,-13.85,4.4,-0.32,-2.33,64.66,1.57,0.02,0.84,3.56,11.85,16.22,-3.15,-5.15,42.0,55.3
654,Company_654,Energy,Oceania,1642.58,254.9,0.16,-156.69,3.22,5.94,1.84,-2.52,1934.61,2576.47,1.33,-806.87,-7.94,6.18,-0.78,1.23,63.16,1.18,0.02,0.69,1.18,52.89,36.58,-1.28,-28.47,34.5,29.75
655,Company_655,Finance,Middle East,3870.17,545.5,0.14,337.76,20.83,3.15,0.15,-1.72,12507.08,3272.77,0.26,1313.34,7.75,6.11,0.79,-0.04,49.02,2.15,0.04,1.23,3.23,806.16,15.51,1.27,12.23,30.75,58.2
656,Company_656,Finance,Latin America,1758.42,95.67,0.05,14.46,10.21,2.05,0.2,-1.12,2255.33,545.48,0.24,-96.89,0.66,7.36,11.15,-2.82,70.04,1.62,0.02,-0.99,1.28,179.53,12.56,0.09,140.09,-49.5,44.35
657,Company_657,Manufacturing,Europe,483.52,25.66,0.05,14.19,2.33,4.28,1.84,-2.62,351.43,252.78,0.72,-19.4,1.33,5.14,3.88,0.49,70.07,2.51,0.04,1.55,0.73,11.27,31.19,0.26,120.55,38.75,50.0
658,Company_658,Utilities,North America,2746.84,371.52,0.14,231.09,14.95,1.35,0.09,0.04,4270.76,1338.26,0.31,432.03,7.82,8.71,1.11,1.23,60.21,1.52,0.03,0.77,1.55,410.65,10.4,0.9,11.58,25.67,46.27
659,Company_659,Technology,Middle East,7165.42,1018.79,0.14,631.02,26.49,3.93,0.15,2.45,46297.95,16001.72,0.35,7182.92,11.08,6.94,0.63,-2.58,45.69,0.81,0.02,0.22,6.46,1898.12,24.39,1.6,15.28,11.0,54.84
660,Company_660,Consumer Goods,Africa,2854.45,295.1,0.1,161.96,18.69,2.69,0.14,1.57,7466.21,1206.24,0.16,127.81,7.71,7.07,0.92,2.48,29.17,1.13,0.04,0.26,2.62,533.5,13.99,1.09,12.83,6.5,50.95
661,Company_661,Retail,Europe,1922.65,55.92,0.03,-21.67,8.97,1.29,0.14,-0.64,2734.75,631.02,0.23,-26.23,-0.85,4.18,-4.93,-0.7,77.22,0.58,0.01,-0.06,1.42,172.46,15.86,-0.2,-77.98,-6.0,27.05
662,Company_662,Finance,Middle East,19777.01,1263.35,0.06,670.42,-0.46,0.39,-0.86,0.06,45776.83,29629.52,0.65,-9399.65,3.25,7.45,2.29,-2.2,60.89,0.74,0.01,0.43,2.31,-90.97,-503.18,0.44,-1153.45,43.0,38.81
663,Company_663,Finance,Asia,19910.35,1978.89,0.1,1227.53,16.43,3.11,0.19,1.66,58711.73,16433.67,0.28,10314.97,7.32,5.16,0.71,-1.68,68.36,1.21,0.02,0.75,2.95,3271.27,17.95,1.42,12.65,37.5,69.94
664,Company_664,Finance,Latin America,7545.31,401.33,0.05,189.7,16.67,1.87,0.11,0.47,19368.28,5386.3,0.28,1171.95,2.99,5.98,2.0,1.27,72.85,0.47,0.01,0.2,2.57,1257.8,15.4,0.5,30.8,20.0,62.3
665,Company_665,Technology,Asia,10015.1,1735.01,0.17,1086.36,16.8,1.54,0.09,-0.33,41189.97,7805.13,0.19,-68.75,11.35,10.6,0.93,4.99,60.61,1.93,0.03,1.19,4.11,1682.54,24.48,1.07,22.86,39.67,76.03
666,Company_666,Finance,Middle East,7627.28,649.05,0.09,381.57,8.19,1.16,0.14,0.16,8924.35,2250.83,0.25,-303.5,4.81,5.79,1.2,-0.05,44.99,1.88,0.04,0.94,1.17,624.67,14.29,0.83,17.2,23.5,43.09
667,Company_667,Consumer Goods,North America,1508.64,95.87,0.06,59.31,3.22,1.01,0.31,-0.33,807.72,273.74,0.34,-131.22,4.25,5.28,1.24,-2.75,38.67,2.42,0.06,1.51,0.54,48.58,16.63,0.8,20.66,25.17,31.75
668,Company_668,Retail,Middle East,4661.51,1043.05,0.22,627.79,11.79,0.63,0.05,-0.11,10089.39,3931.07,0.39,1289.44,17.84,8.34,0.47,4.17,66.56,1.88,0.03,1.17,2.16,549.59,18.36,2.14,8.58,39.0,51.59
669,Company_669,Retail,Middle East,549.73,31.43,0.06,7.85,14.85,1.64,0.11,1.01,1526.87,437.15,0.29,129.38,0.25,9.87,38.96,-1.0,40.43,0.88,0.02,0.31,2.78,81.63,18.7,0.03,738.42,15.5,63.29
670,Company_670,Technology,Middle East,27356.08,924.87,0.03,137.4,29.04,1.87,0.06,1.05,234163.59,56890.67,0.24,30258.46,1.45,4.08,2.82,1.9,41.71,2.08,0.05,1.25,8.56,7944.21,29.48,0.36,82.94,25.0,74.21
671,Company_671,Technology,Middle East,15198.31,2416.25,0.16,1501.75,14.67,1.5,0.1,0.68,67219.19,23398.08,0.35,12843.68,10.09,5.49,0.54,-2.27,51.45,2.19,0.04,1.31,4.42,2229.59,30.15,1.84,16.4,32.75,65.0
672,Company_672,Finance,Middle East,10779.02,1784.06,0.17,1119.87,1.39,1.69,1.22,0.53,12607.61,14822.77,1.18,-997.31,11.28,7.5,0.67,2.73,50.19,1.06,0.02,-0.62,1.17,149.83,84.15,1.5,55.95,-31.0,35.44
673,Company_673,Healthcare,Latin America,2285.93,133.16,0.06,50.83,9.19,1.57,0.17,-0.67,3454.75,1173.43,0.34,-202.73,1.95,8.97,4.59,-0.37,59.87,1.04,0.02,0.64,1.51,210.08,16.45,0.22,75.65,32.0,50.49
674,Company_674,Finance,Africa,1201.09,58.52,0.05,29.09,16.2,2.34,0.14,1.41,3163.74,970.87,0.31,558.87,2.51,6.07,2.41,-0.76,57.23,0.68,0.01,0.2,2.63,194.58,16.26,0.41,39.32,20.0,60.37
675,Company_675,Transportation,Europe,2675.28,111.1,0.04,22.2,2.36,2.5,1.06,-0.99,1044.47,1362.93,1.3,-343.21,0.12,6.75,56.25,-3.18,78.51,1.22,0.02,0.74,0.39,63.14,16.54,0.02,930.54,37.0,50.0
676,Company_676,Transportation,Middle East,761.52,47.76,0.06,-6.96,1.79,1.62,0.91,0.88,332.51,575.82,1.73,-181.18,-1.5,7.83,-5.22,-3.72,30.76,1.1,0.04,0.6,0.44,13.63,24.39,-0.19,-127.33,15.0,23.7
677,Company_677,Utilities,Oceania,3773.65,430.83,0.11,251.0,13.71,1.84,0.13,1.07,6717.57,2187.62,0.33,1117.36,4.37,9.35,2.14,1.21,47.55,0.94,0.02,0.52,1.78,517.37,12.98,0.47,27.78,26.0,60.29
678,Company_678,Retail,Europe,3956.66,817.6,0.21,511.62,0.7,0.61,0.87,0.15,3409.67,6101.57,1.79,129.22,16.67,5.26,0.32,-1.15,76.61,0.83,0.01,-0.08,0.86,27.7,123.11,3.17,38.85,-8.0,33.12
679,Company_679,Retail,Latin America,1026.62,117.07,0.11,71.73,5.65,0.89,0.16,0.4,740.97,119.55,0.16,52.51,7.36,6.34,0.86,-0.81,41.28,0.82,0.02,0.39,0.72,58.0,12.77,1.16,11.0,19.5,36.86
680,Company_680,Healthcare,Oceania,4391.8,630.76,0.14,397.59,24.63,1.69,0.07,0.35,17917.53,4358.07,0.24,1513.88,9.56,3.62,0.38,0.03,51.17,1.29,0.03,-0.68,4.08,1081.7,16.56,2.64,6.27,-22.67,50.0
681,Company_681,Consumer Goods,North America,2584.85,140.81,0.05,82.19,20.13,1.98,0.1,-0.46,9573.43,1732.79,0.18,-101.8,3.23,4.42,1.37,1.01,48.23,1.12,0.02,0.49,3.7,520.33,18.4,0.73,25.18,24.5,67.63
682,Company_682,Technology,Middle East,8661.51,1511.25,0.17,943.4,16.07,1.7,0.11,0.47,33092.48,13631.17,0.41,6707.01,9.99,11.96,1.2,1.72,47.9,0.55,0.01,-0.03,3.82,1391.9,23.77,0.84,28.46,-3.0,60.29
683,Company_683,Manufacturing,Asia,1211.03,162.0,0.13,95.53,5.69,1.96,0.35,-1.13,872.37,254.8,0.29,-47.32,11.61,8.14,0.7,0.08,30.6,1.16,0.04,0.66,0.72,68.91,12.66,1.43,8.88,16.5,31.41
684,Company_684,Finance,Europe,1514.05,160.75,0.11,99.86,14.65,1.16,0.08,-0.35,3480.48,987.19,0.28,592.11,7.01,3.88,0.55,0.91,86.49,1.74,0.02,1.01,2.3,221.81,15.69,1.81,8.69,50.5,57.18
685,Company_685,Energy,North America,9986.41,2091.57,0.21,1261.13,-9.67,2.58,-0.27,1.03,18342.76,9966.35,0.54,5214.48,16.44,7.23,0.44,2.88,47.53,1.08,0.02,0.67,1.84,-965.69,-18.99,2.27,-8.35,33.5,31.03
686,Company_686,Transportation,Middle East,387.6,37.28,0.1,-13.5,-4.66,2.93,-0.63,-1.77,857.41,859.42,1.0,11.47,-4.87,11.34,-2.33,-0.89,29.11,1.07,0.04,0.62,2.21,-18.06,-47.47,-0.43,110.54,15.5,37.64
687,Company_687,Retail,Oceania,7770.27,876.93,0.11,546.82,1.76,0.58,0.33,0.06,2798.71,1237.08,0.44,621.71,7.71,4.46,0.58,-1.06,45.99,0.94,0.02,0.35,0.36,136.76,20.46,1.73,11.84,17.5,30.01
688,Company_688,Technology,Asia,2391.96,469.72,0.2,291.3,15.17,2.39,0.16,-1.12,8447.98,3398.5,0.4,-104.49,14.09,9.85,0.7,-1.55,43.95,1.22,0.03,0.52,3.53,362.86,23.28,1.43,16.28,17.33,50.53
689,Company_689,Finance,Asia,1530.57,244.16,0.16,153.88,6.69,2.46,0.37,-1.12,1508.2,573.49,0.38,110.19,11.13,4.32,0.39,1.73,59.23,1.79,0.03,1.07,0.99,102.4,14.73,2.58,5.72,35.67,32.23
690,Company_690,Finance,Europe,3626.25,267.16,0.07,154.91,11.21,2.55,0.23,-1.31,5758.77,2594.34,0.45,-1232.62,5.45,5.37,0.98,2.09,86.81,0.21,0.0,0.01,1.59,406.5,14.17,1.01,13.96,inf,44.96
691,Company_691,Healthcare,Latin America,6326.25,910.55,0.14,570.13,17.31,1.69,0.1,1.06,19242.61,6500.02,0.34,2077.16,10.81,4.36,0.4,-1.22,65.5,3.52,0.05,2.19,3.04,1095.07,17.57,2.48,7.09,43.8,63.07
692,Company_692,Healthcare,Asia,2088.95,373.2,0.18,234.77,-0.29,3.95,-13.47,-2.45,5535.88,4229.77,0.76,2107.95,12.19,4.82,0.4,-0.1,79.56,0.82,0.01,0.21,2.65,-6.06,-913.82,2.53,-361.33,21.0,27.13
693,Company_693,Retail,Africa,673.41,74.67,0.11,-28.28,2.13,1.09,0.51,-0.64,271.62,207.74,0.76,-122.52,-0.14,16.04,-114.6,-5.46,51.59,1.21,0.02,0.68,0.4,14.34,18.94,-0.01,-2169.6,34.0,30.05
694,Company_694,Consumer Goods,North America,5003.21,1006.35,0.2,631.4,10.68,3.05,0.29,1.92,9729.26,3986.77,0.41,1948.14,14.54,6.48,0.45,-0.06,71.65,0.92,0.01,0.35,1.94,534.34,18.21,2.24,8.11,35.0,47.11
695,Company_695,Manufacturing,Latin America,846.95,27.32,0.03,-13.63,7.61,0.92,0.12,-0.23,929.97,304.42,0.33,62.02,-0.92,8.46,-9.19,-4.5,56.88,0.8,0.01,-0.3,1.1,64.45,14.43,-0.11,-132.68,-30.0,24.19
696,Company_696,Healthcare,Asia,3636.36,359.16,0.1,185.94,13.57,0.91,0.07,-0.35,10366.53,2196.34,0.21,689.05,4.11,10.63,2.59,-5.41,47.71,2.4,0.05,1.45,2.85,493.45,21.01,0.39,54.33,29.0,66.42
697,Company_697,Healthcare,North America,2095.03,107.56,0.05,34.27,6.41,1.49,0.23,-0.74,1627.4,273.7,0.17,-126.81,2.71,8.96,3.3,2.42,61.13,0.67,0.01,-0.02,0.78,134.29,12.12,0.3,40.07,-2.0,33.24
698,Company_698,Retail,Oceania,2939.78,148.91,0.05,-90.51,5.48,1.05,0.19,-0.33,3152.77,843.22,0.27,-75.82,-2.45,4.83,-1.97,-2.17,82.47,1.36,0.02,0.8,1.07,161.1,19.57,-0.51,-38.58,40.0,35.61
699,Company_699,Transportation,Oceania,788.61,69.16,0.09,43.4,-8.92,3.49,-0.39,-2.19,1108.89,852.21,0.77,-401.11,5.21,2.57,0.49,0.4,66.16,0.72,0.01,0.36,1.41,-70.34,-15.76,2.03,-7.78,36.0,31.9
700,Company_700,Technology,Asia,15887.55,1751.64,0.11,1058.56,23.09,1.28,0.06,0.07,89479.15,21034.17,0.24,9580.19,6.37,5.89,0.92,-3.58,70.95,0.54,0.01,-0.2,5.63,3668.44,24.39,1.08,22.55,-20.0,63.61
701,Company_701,Transportation,Europe,173.29,23.52,0.14,-14.33,1.4,2.03,1.45,0.39,195.12,179.72,0.92,15.54,-6.3,5.87,-0.93,-1.2,64.67,1.13,0.02,-0.38,1.13,2.43,80.43,-1.07,-74.94,-19.0,24.24
